Unix Time,Open,High,Low,Close,Volume,Formatted Date
1768335151,77.46,77.46,77.46,77.46,4.12400000,13/01/2026 21:12:31
1768335152,77.46,77.46,77.41,77.41,99.12400000,13/01/2026 21:12:32
1768335153,77.41,77.41,77.41,77.41,0.19400000,13/01/2026 21:12:33
1768335154,77.42,77.42,77.42,77.42,20.00300000,13/01/2026 21:12:34
1768335155,77.42,77.42,77.42,77.42,0.00000000,13/01/2026 21:12:35
1768335156,77.41,77.41,77.41,77.41,9.13500000,13/01/2026 21:12:36
1768335157,77.41,77.41,77.41,77.41,2.89000000,13/01/2026 21:12:37
1768335158,77.40,77.41,77.40,77.41,1.75300000,13/01/2026 21:12:38
1768335159,77.40,77.40,77.38,77.38,659.71900000,13/01/2026 21:12:39
1768335160,77.39,77.39,77.39,77.39,0.08500000,13/01/2026 21:12:40
1768335161,77.38,77.38,77.37,77.37,88.52800000,13/01/2026 21:12:41
1768335162,77.37,77.37,77.37,77.37,0.00000000,13/01/2026 21:12:42
1768335163,77.38,77.38,77.37,77.37,1.33400000,13/01/2026 21:12:43
1768335164,77.36,77.36,77.36,77.36,0.12900000,13/01/2026 21:12:44
1768335165,77.37,77.37,77.35,77.35,15.80500000,13/01/2026 21:12:45
1768335166,77.34,77.34,77.34,77.34,1.58400000,13/01/2026 21:12:46
1768335167,77.34,77.34,77.34,77.34,0.00000000,13/01/2026 21:12:47
1768335168,77.34,77.34,77.34,77.34,0.00000000,13/01/2026 21:12:48
1768335169,77.34,77.34,77.34,77.34,0.00000000,13/01/2026 21:12:49
1768335170,77.34,77.34,77.34,77.34,1.23600000,13/01/2026 21:12:50
1768335171,77.34,77.34,77.34,77.34,0.00000000,13/01/2026 21:12:51
1768335172,77.33,77.33,77.33,77.33,0.93100000,13/01/2026 21:12:52
1768335173,77.32,77.32,77.30,77.30,102.49400000,13/01/2026 21:12:53
1768335174,77.30,77.30,77.30,77.30,0.00000000,13/01/2026 21:12:54
1768335175,77.30,77.30,77.30,77.30,0.00000000,13/01/2026 21:12:55
1768335176,77.30,77.30,77.30,77.30,0.00000000,13/01/2026 21:12:56
1768335177,77.30,77.30,77.30,77.30,0.00000000,13/01/2026 21:12:57
1768335178,77.30,77.30,77.28,77.28,32.78400000,13/01/2026 21:12:58
1768335179,77.28,77.28,77.28,77.28,0.00000000,13/01/2026 21:12:59
1768335180,77.28,77.28,77.28,77.28,0.00000000,13/01/2026 21:13:00
1768335181,77.28,77.28,77.28,77.28,185.79800000,13/01/2026 21:13:01
1768335182,77.29,77.29,77.29,77.29,16.30700000,13/01/2026 21:13:02
1768335183,77.29,77.29,77.29,77.29,0.00000000,13/01/2026 21:13:03
1768335184,77.29,77.29,77.29,77.29,1.00000000,13/01/2026 21:13:04
1768335185,77.28,77.28,77.28,77.28,0.09900000,13/01/2026 21:13:05
1768335186,77.28,77.28,77.28,77.28,12.42700000,13/01/2026 21:13:06
1768335187,77.28,77.28,77.28,77.28,0.00000000,13/01/2026 21:13:07
1768335188,77.27,77.27,77.23,77.23,14.16200000,13/01/2026 21:13:08
1768335189,77.23,77.23,77.23,77.23,0.09300000,13/01/2026 21:13:09
1768335190,77.24,77.24,77.24,77.24,25.18700000,13/01/2026 21:13:10
1768335191,77.25,77.28,77.25,77.28,240.82800000,13/01/2026 21:13:11
1768335192,77.28,77.28,77.28,77.28,2.00000000,13/01/2026 21:13:12
1768335193,77.27,77.27,77.27,77.27,0.23500000,13/01/2026 21:13:13
1768335194,77.27,77.27,77.27,77.27,0.00000000,13/01/2026 21:13:14
1768335195,77.27,77.27,77.27,77.27,0.00000000,13/01/2026 21:13:15
1768335196,77.28,77.28,77.28,77.28,1.33900000,13/01/2026 21:13:16
1768335197,77.28,77.28,77.28,77.28,14.64300000,13/01/2026 21:13:17
1768335198,77.28,77.28,77.28,77.28,3.93300000,13/01/2026 21:13:18
1768335199,77.27,77.27,77.27,77.27,0.84800000,13/01/2026 21:13:19
1768335200,77.27,77.27,77.27,77.27,0.00000000,13/01/2026 21:13:20
1768335201,77.28,77.28,77.28,77.28,1.29300000,13/01/2026 21:13:21
1768335202,77.28,77.28,77.28,77.28,0.39400000,13/01/2026 21:13:22
1768335203,77.28,77.28,77.28,77.28,0.00000000,13/01/2026 21:13:23
1768335204,77.27,77.27,77.27,77.27,0.70800000,13/01/2026 21:13:24
1768335205,77.27,77.27,77.27,77.27,0.00000000,13/01/2026 21:13:25
1768335206,77.27,77.27,77.27,77.27,0.00000000,13/01/2026 21:13:26
1768335207,77.28,77.31,77.28,77.31,121.76300000,13/01/2026 21:13:27
1768335208,77.31,77.32,77.31,77.32,2.47200000,13/01/2026 21:13:28
1768335209,77.31,77.31,77.31,77.31,3.88800000,13/01/2026 21:13:29
1768335210,77.31,77.31,77.31,77.31,0.00000000,13/01/2026 21:13:30
1768335211,77.31,77.31,77.31,77.31,0.00000000,13/01/2026 21:13:31
1768335212,77.31,77.31,77.31,77.31,0.00000000,13/01/2026 21:13:32
1768335213,77.31,77.31,77.31,77.31,0.00000000,13/01/2026 21:13:33
1768335214,77.31,77.31,77.31,77.31,0.00000000,13/01/2026 21:13:34
1768335215,77.32,77.32,77.32,77.32,2.47200000,13/01/2026 21:13:35
1768335216,77.32,77.32,77.32,77.32,0.00000000,13/01/2026 21:13:36
1768335217,77.32,77.32,77.32,77.32,0.92200000,13/01/2026 21:13:37
1768335218,77.32,77.34,77.32,77.34,4.80100000,13/01/2026 21:13:38
1768335219,77.34,77.34,77.34,77.34,0.00000000,13/01/2026 21:13:39
1768335220,77.34,77.34,77.34,77.34,0.00000000,13/01/2026 21:13:40
1768335221,77.34,77.34,77.34,77.34,0.00000000,13/01/2026 21:13:41
1768335222,77.34,77.34,77.34,77.34,0.34000000,13/01/2026 21:13:42
1768335223,77.34,77.34,77.34,77.34,0.08400000,13/01/2026 21:13:43
1768335224,77.35,77.37,77.34,77.37,148.97200000,13/01/2026 21:13:44
1768335225,77.37,77.37,77.37,77.37,0.00000000,13/01/2026 21:13:45
1768335226,77.37,77.37,77.37,77.37,0.00000000,13/01/2026 21:13:46
1768335227,77.37,77.37,77.34,77.34,63.91600000,13/01/2026 21:13:47
1768335228,77.34,77.34,77.34,77.34,0.40800000,13/01/2026 21:13:48
1768335229,77.35,77.36,77.35,77.36,29.42300000,13/01/2026 21:13:49
1768335230,77.36,77.36,77.36,77.36,0.00000000,13/01/2026 21:13:50
1768335231,77.36,77.36,77.36,77.36,4.52200000,13/01/2026 21:13:51
1768335232,77.36,77.36,77.36,77.36,0.00000000,13/01/2026 21:13:52
1768335233,77.35,77.35,77.35,77.35,1.59700000,13/01/2026 21:13:53
1768335234,77.35,77.35,77.35,77.35,4.10900000,13/01/2026 21:13:54
1768335235,77.35,77.35,77.35,77.35,0.00000000,13/01/2026 21:13:55
1768335236,77.35,77.35,77.35,77.35,0.00000000,13/01/2026 21:13:56
1768335237,77.34,77.34,77.34,77.34,1.41800000,13/01/2026 21:13:57
1768335238,77.33,77.33,77.33,77.33,0.41000000,13/01/2026 21:13:58
1768335239,77.33,77.33,77.33,77.33,0.00000000,13/01/2026 21:13:59
1768335240,77.33,77.33,77.31,77.31,40.00000000,13/01/2026 21:14:00
1768335241,77.31,77.31,77.30,77.30,1.44000000,13/01/2026 21:14:01
1768335242,77.31,77.31,77.31,77.31,1.31300000,13/01/2026 21:14:02
1768335243,77.31,77.31,77.31,77.31,0.40800000,13/01/2026 21:14:03
1768335244,77.32,77.32,77.32,77.32,0.60600000,13/01/2026 21:14:04
1768335245,77.33,77.33,77.33,77.33,2.40500000,13/01/2026 21:14:05
1768335246,77.33,77.33,77.33,77.33,0.00000000,13/01/2026 21:14:06
1768335247,77.32,77.32,77.31,77.31,0.97400000,13/01/2026 21:14:07
1768335248,77.31,77.31,77.31,77.31,2.18700000,13/01/2026 21:14:08
1768335249,77.31,77.31,77.31,77.31,0.00000000,13/01/2026 21:14:09
1768335250,77.31,77.32,77.31,77.32,1.23600000,13/01/2026 21:14:10
1768335251,77.32,77.32,77.32,77.32,0.14200000,13/01/2026 21:14:11
1768335252,77.32,77.32,77.32,77.32,0.00000000,13/01/2026 21:14:12
1768335253,77.32,77.32,77.32,77.32,0.00000000,13/01/2026 21:14:13
1768335254,77.32,77.32,77.32,77.32,0.00000000,13/01/2026 21:14:14
1768335255,77.32,77.32,77.32,77.32,0.53800000,13/01/2026 21:14:15
1768335256,77.32,77.32,77.32,77.32,0.98900000,13/01/2026 21:14:16
1768335257,77.32,77.32,77.32,77.32,0.00000000,13/01/2026 21:14:17
1768335258,77.33,77.33,77.33,77.33,0.94500000,13/01/2026 21:14:18
1768335259,77.33,77.33,77.33,77.33,0.00000000,13/01/2026 21:14:19
1768335260,77.33,77.33,77.33,77.33,0.00000000,13/01/2026 21:14:20
1768335261,77.33,77.33,77.33,77.33,0.00000000,13/01/2026 21:14:21
1768335262,77.33,77.33,77.33,77.33,0.74600000,13/01/2026 21:14:22
1768335263,77.33,77.33,77.33,77.33,0.33000000,13/01/2026 21:14:23
1768335264,77.33,77.33,77.33,77.33,0.00000000,13/01/2026 21:14:24
1768335265,77.34,77.34,77.34,77.34,0.14300000,13/01/2026 21:14:25
1768335266,77.33,77.34,77.33,77.33,4.53200000,13/01/2026 21:14:26
1768335267,77.33,77.33,77.33,77.33,0.00000000,13/01/2026 21:14:27
1768335268,77.33,77.33,77.33,77.33,6.30700000,13/01/2026 21:14:28
1768335269,77.33,77.33,77.33,77.33,0.00000000,13/01/2026 21:14:29
1768335270,77.33,77.33,77.33,77.33,5.34500000,13/01/2026 21:14:30
1768335271,77.33,77.33,77.33,77.33,0.00000000,13/01/2026 21:14:31
1768335272,77.33,77.33,77.33,77.33,0.00000000,13/01/2026 21:14:32
1768335273,77.33,77.33,77.33,77.33,0.00000000,13/01/2026 21:14:33
1768335274,77.33,77.33,77.33,77.33,0.00000000,13/01/2026 21:14:34
